sk_ato,sk_sessao,data_sessao,tipo_sessao,ambiente,partido,registros
130890,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130891,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
130892,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
130893,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
130894,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
130895,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
130896,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
130897,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
130898,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,1
130899,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
130900,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
130901,508,2023-09-19,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130902,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PT,1
130903,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PL,1
130904,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PSB,2
130905,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130906,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130907,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PT,1
130908,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130909,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130910,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130911,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PL,1
130912,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
130913,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
130914,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PSOL,2
130915,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PP,2
130916,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
130917,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PP,2
130918,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PT,1
130919,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PSD,1
130920,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
130921,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PL,2
130922,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,PL,1
130923,509,2023-09-19,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130924,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PT,1
130925,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PL,1
130926,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PSB,1
130927,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130928,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130929,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PT,1
130930,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130931,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130932,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130933,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PL,1
130934,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
130935,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130936,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PP,1
130937,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
130938,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PP,1
130939,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PT,1
130940,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PSD,1
130941,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PL,1
130942,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,PL,1
130943,510,2023-09-20,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130944,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PT,1
130945,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PSB,1
130946,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130947,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PT,1
130948,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130949,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PP,1
130950,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
130951,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PP,1
130952,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PL,1
130953,511,2023-09-21,SESSAO ORDINARIA,PRESENCIAL,PL,1
130954,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
130955,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
130956,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
130957,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130958,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
130959,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130960,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130961,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130962,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
130963,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
130964,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
130965,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
130966,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
130967,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
130968,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
130969,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
130970,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
130971,512,2023-09-26,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
130972,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PT,1
130973,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PL,2
130974,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PSB,1
130975,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,MDB,2
130976,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,2
130977,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PT,2
130978,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130979,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130980,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130981,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PL,1
130982,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PSD,1
130983,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
130984,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,2
130985,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
130986,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PP,1
130987,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
130988,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PP,1
130989,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PT,2
130990,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PSD,1
130991,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
130992,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PL,1
130993,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,PL,1
130994,513,2023-09-26,SESSAO ORDINARIA,PRESENCIAL,MDB,1
130995,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PT,1
130996,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PL,1
130997,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PSB,1
130998,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
130999,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131000,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PT,1
131001,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131002,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131003,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131004,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131005,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131006,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131007,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131008,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PP,1
131009,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131010,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PP,1
131011,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PT,1
131012,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PL,1
131013,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,PL,1
131014,514,2023-09-27,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131015,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PT,1
131016,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131017,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131018,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
131019,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131020,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PT,1
131021,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131022,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131023,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PL,1
131024,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131025,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131026,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131027,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131028,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PP,1
131029,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131030,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PP,1
131031,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PT,1
131032,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131033,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131034,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PL,1
131035,515,2023-09-28,SESSAO ORDINARIA,PRESENCIAL,PL,1
131036,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131037,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131038,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
131039,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131040,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131041,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131042,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131043,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131044,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131045,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131046,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
131047,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
131048,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
131049,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131050,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
131051,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,1
131052,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
131053,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131054,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
131055,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131056,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131057,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131058,516,2023-10-03,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131059,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PT,1
131060,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PL,1
131061,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131062,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131063,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131064,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PT,1
131065,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131066,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131067,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131068,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PL,1
131069,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PSD,2
131070,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131071,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131072,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PSOL,2
131073,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PP,1
131074,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,2
131075,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PP,1
131076,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PT,1
131077,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131078,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131079,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PL,1
131080,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,PL,1
131081,517,2023-10-03,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131082,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PT,1
131083,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PL,1
131084,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131085,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131086,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131087,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PT,1
131088,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131089,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131090,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PL,1
131091,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131092,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131093,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131094,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131095,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PP,1
131096,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131097,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PP,1
131098,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PT,1
131099,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131100,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131101,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PL,1
131102,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,PL,1
131103,518,2023-10-04,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131104,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PT,1
131105,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131106,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131107,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PT,1
131108,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131109,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131110,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131111,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131112,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PP,1
131113,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131114,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PP,1
131115,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131116,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131117,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PL,1
131118,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,PL,1
131119,519,2023-10-05,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131120,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
131121,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131122,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131123,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
131124,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131125,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
131126,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131127,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131128,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131129,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PL,1
131130,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131131,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131132,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131133,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131134,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PP,1
131135,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131136,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PP,1
131137,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PT,1
131138,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131139,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131140,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PL,2
131141,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,PL,1
131142,520,2023-10-10,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131143,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131144,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
131145,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131146,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
131147,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131148,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131149,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,2
131150,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,2
131151,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131152,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131153,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
131154,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,AVANTE,1
131155,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
131156,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131157,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
131158,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,CIDADANIA,2
131159,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,2
131160,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131161,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,2
131162,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131163,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,2
131164,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,2
131165,521,2023-10-10,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131166,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PT,1
131167,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131168,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131169,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131170,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PT,1
131171,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131172,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PL,1
131173,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,AVANTE,1
131174,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131175,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PT,1
131176,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131177,522,2023-10-11,SESSAO ORDINARIA,PRESENCIAL,PL,1
131178,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131179,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131180,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSB,1
131181,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131182,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,UNIÃO,1
131183,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131184,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131185,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131186,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131187,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131188,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131189,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,REPUBLICANOS,1
131190,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSOL,1
131191,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
131192,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PP,1
131193,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PT,1
131194,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PSD,1
131195,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131196,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131197,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,PL,1
131198,523,2023-10-17,SESSAO EXTRAORDINARIA,PRESENCIAL,MDB,1
131199,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PT,1
131200,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131201,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PSB,1
131202,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131203,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,UNIÃO,1
131204,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131205,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PT,1
131206,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131207,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131208,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131209,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PL,1
131210,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131211,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,REPUBLICANOS,1
131212,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PSOL,1
131213,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PP,1
131214,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,CIDADANIA,1
131215,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PP,1
131216,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PT,1
131217,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PSD,1
131218,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,NÃO INFORMADO,1
131219,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PL,1
131220,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,PL,1
131221,524,2023-10-17,SESSAO ORDINARIA,PRESENCIAL,MDB,1
131222,525,2023-10-18,SESSAO ORDINARIA,PRESENCIAL,PT,1
131223,525,2023-10-18,SESSAO ORDINARIA,PRESENCIAL,MDB,1
